jurisdiccion;ID1;sector;ambito;presentismo;respondente;matricula del marco;participa
50;159600210042015;Estatal;Urbano;14;14;14;1
50;184500225045018;Estatal;Urbano;46;45;58;1
50;193200230046019;Estatal;Rural;23;23;24;1
50;202100235047020;Estatal;Rural;26;26;27;1
50;211200240048021;Estatal;Rural;11;11;11;1
50;220500245049022;Estatal;Rural;13;13;18;1
50;230000250050023;Estatal;Rural;6;0;6;0
50;239700255051023;Estatal;Rural;30;30;33;1
50;249600260052024;Estatal;Rural;8;8;8;1
50;270000270054027;Estatal;Urbano;81;81;85;1
50;291200280056029;Estatal;Urbano;104;103;107;1
50;302100285057030;Estatal;Rural;58;56;58;1
50;336000300060033;Estatal;Urbano;34;26;42;1
50;347700305061034;Estatal;Rural;0;0;7;0
50;359600310062035;Estatal;Rural;10;10;11;1
50;396500325065039;Estatal;Urbano;40;39;47;1
50;489600360072048;Estatal;Urbano;59;59;62;1
50;503700365073050;Estatal;Urbano;79;77;89;1
50;547200380076054;Estatal;Rural;9;8;9;1
50;562100385077056;Estatal;Rural;3;3;3;1
50;608000400080060;Estatal;Rural;1;0;9;0
50;623700405081062;Estatal;Rural;2;2;3;1
50;639600410082063;Estatal;Rural;2;2;2;1
50;655700415083065;Privado;Rural;6;6;7;1
50;672000420084067;Estatal;Urbano;13;12;13;1
50;688500425085068;Estatal;Rural;35;35;44;1
50;705200430086070;Estatal;Rural;5;3;7;1
50;722100435087072;Estatal;Rural;7;7;9;1
50;739200440088073;Estatal;Urbano;19;19;20;1
50;756500445089075;Estatal;Rural;3;3;3;1
50;791700455091079;Estatal;Urbano;18;18;23;1
50;809600460092080;Estatal;Urbano;26;26;28;1
50;921200490098092;Estatal;Urbano;34;33;34;1
50;960000500100096;Estatal;Rural;35;35;36;1
50;721003500777210;Estatal;Urbano;114;112;121;1
50;832004000888320;Estatal;Urbano;43;43;50;1
50;945004500999450;Estatal;Urbano;104;103;130;1
50;106000500110106;Estatal;Urbano;76;73;79;1
50;141700650143141;Estatal;Urbano;86;86;86;1
50;166500750165166;Estatal;Rural;18;17;21;1
50;179200800176179;Estatal;Rural;58;50;60;1
50;232000100022023;Estatal;Urbano;51;51;54;1
50;245700105023124;Estatal;Urbano;32;24;32;1
50;259600110024225;Estatal;Rural;18;17;18;1
50;288000120026428;Estatal;Rural;18;18;20;1
50;302500125027530;Estatal;Rural;32;29;35;1
50;317200130028631;Estatal;Rural;22;22;22;1
50;332100135029733;Estatal;Rural;38;38;43;1
50;347200140030834;Estatal;Rural;54;53;55;1
50;509200190041850;Privado;Urbano;58;58;66;1
50;526500195042952;Estatal;Rural;36;36;39;1
50;544000200044054;Estatal;Rural;17;16;19;1
50;561700205045156;Estatal;Rural;11;11;11;1
50;579600210046257;Estatal;Rural;11;11;14;1
50;597700215047359;Estatal;Rural;61;61;64;1
50;616000220048461;Estatal;Rural;11;11;11;1
50;634500225049563;Estatal;Urbano;25;24;28;1
50;653200230050665;Estatal;Urbano;47;47;57;1
50;710500245053971;Estatal;Urbano;59;59;65;1
50;789700265058378;Estatal;Urbano;36;36;41;1
50;830500275060583;Estatal;Urbano;50;50;60;1
50;851200280061685;Estatal;Urbano;23;23;29;1
50;893200290063889;Estatal;Urbano;49;49;55;1
50;979600310068297;Privado;Urbano;61;53;63;1
50;109210033507371;Estatal;Urbano;86;86;109;1
50;111520034007481;Estatal;Urbano;52;51;76;1
50;116200035007701;Estatal;Urbano;56;55;67;1
50;120960036007921;Estatal;Urbano;72;51;79;1
50;125800037008141;Estatal;Urbano;14;14;19;1
50;128250037508251;Privado;Urbano;95;94;122;1
50;133210038508471;Estatal;Urbano;37;33;65;1
50;135720039008581;Estatal;Urbano;88;82;93;1
50;138250039508691;Estatal;Urbano;56;56;58;1
50;143370040508911;Privado;Urbano;46;46;54;1
50;145960041009021;Estatal;Urbano;25;15;55;1
50;148570041509131;Estatal;Urbano;5;5;9;1
50;153850042509351;Estatal;Urbano;42;42;47;1
50;159210043509571;Estatal;Urbano;54;51;56;1
50;161920044009681;Estatal;Rural;13;13;16;1
50;164650044509791;Privado;Urbano;47;47;48;1
50;178600047010341;Estatal;Rural;26;26;28;1
50;181450047510451;Estatal;Urbano;46;44;52;1
50;193050049510891;Estatal;Urbano;19;19;20;1
50;800002000488000;Estatal;Urbano;0;0;5;0
50;100500250060100;Estatal;Urbano;9;9;9;1
50;121200300072121;Estatal;Rural;7;7;7;1
50;142100350084142;Estatal;Rural;20;20;26;1
50;163200400096163;Privado;Urbano;26;26;28;1
50;184500450108184;Estatal;Urbano;12;12;12;1
50;206000500120206;Estatal;Urbano;21;21;22;1
50;249600600144249;Estatal;Rural;4;4;5;1
50;294000700168294;Estatal;Rural;27;26;27;1
50;316500750180316;Estatal;Rural;13;13;15;1
50;339200800192339;Estatal;Rural;11;11;14;1
50;362100850204362;Estatal;Rural;6;6;6;1
50;385200900216385;Estatal;Rural;3;3;5;1
50;408500950228408;Estatal;Rural;23;23;23;1
50;455700105025245;Estatal;Rural;20;20;21;1
50;479600110026447;Estatal;Urbano;13;13;15;1
50;528000120028852;Estatal;Urbano;37;37;38;1
50;552500125030055;Estatal;Urbano;78;77;85;1
50;602100135032460;Estatal;Urbano;14;14;15;1
50;678000150036067;Estatal;Rural;35;35;35;1
50;729600160038472;Estatal;Urbano;42;41;44;1
50;755700165039675;Estatal;Urbano;34;34;41;1
50;782000170040878;Estatal;Urbano;44;42;45;1
50;808500175042080;Estatal;Urbano;31;31;31;1
50;835200180043283;Estatal;Urbano;42;42;47;1
50;944000200048094;Estatal;Rural;18;18;28;1
50;999600210050499;Estatal;Urbano;76;76;86;1
50;111320023005521;Privado;Urbano;36;36;45;1
50;123000025006001;Estatal;Urbano;71;71;83;1
50;125970025506121;Estatal;Urbano;91;91;103;1
50;135000027006481;Estatal;Urbano;65;62;79;1
50;138050027506601;Estatal;Urbano;21;21;21;1
50;141120028006721;Estatal;Urbano;34;33;34;1
50;147320029006961;Privado;Urbano;33;32;35;1
50;169650032507801;Estatal;Rural;1;1;1;1
50;189570035508521;Privado;Urbano;17;17;24;1
50;192960036008641;Privado;Urbano;59;59;59;1
50;196370036508761;Privado;Urbano;51;51;62;1
50;203250037509002;Privado;Urbano;62;60;82;1
50;206720038009122;Privado;Urbano;78;78;94;1
50;210210038509242;Privado;Urbano;36;36;59;1
50;213720039009362;Privado;Urbano;56;29;95;1
50;212100350091212;Estatal;Urbano;66;66;118;1
50;337700550143337;Privado;Urbano;35;34;41;1
50;369600600156369;Privado;Urbano;49;49;63;1
50;401700650169401;Privado;Urbano;51;51;59;1
50;699600110028669;Estatal;Urbano;33;30;38;1
50;733700115029973;Estatal;Urbano;36;18;36;1
50;802500125032580;Privado;Urbano;64;63;74;1
50;837200130033883;Privado;Urbano;46;37;62;1
50;134400020005201;Estatal;Urbano;28;28;34;1
50;138170020505331;Estatal;Urbano;57;55;65;1
50;149600022005721;Estatal;Urbano;78;75;91;1
50;157320023005981;Estatal;Urbano;69;69;75;1
50;173000025006501;Privado;Urbano;29;29;29;1
50;184970026506891;Privado;Urbano;31;30;31;1
50;193050027507151;Privado;Urbano;4;3;8;1
50;205320029007542;Privado;Urbano;65;65;71;1
50;226170031508192;Estatal;Urbano;59;57;63;1
50;230400032008322;Estatal;Urbano;84;83;89;1
50;234650032508452;Estatal;Urbano;26;25;28;1
50;238920033008582;Privado;Urbano;46;46;59;1
50;264960036009362;Privado;Urbano;26;26;28;1
50;319200042010923;Estatal;Urbano;71;69;71;1
50;386120049012743;Estatal;Urbano;7;5;7;1
50;391050049512873;Estatal;Rural;3;0;10;0
50;832000100028083;Privado;Urbano;39;38;46;1
50;875700105029487;Privado;Urbano;36;36;42;1
50;919600110030891;Privado;Urbano;28;28;30;1
50;105250012503501;Privado;Urbano;58;58;66;1
50;495800037011844;Privado;Urbano;12;11;14;1
50;548370040512965;Privado;Urbano;28;28;30;1
50;555960041013125;Privado;Urbano;29;29;32;1
50;563570041513285;Privado;Urbano;41;40;46;1
50;646570041514116;Estatal;Urbano;30;30;31;1
50;655200042014286;Estatal;Urbano;0;0;46;0
50;663850042514456;Estatal;Urbano;50;49;58;1
50;400500250090400;Estatal;Urbano;45;45;46;1
50;481200300108481;Estatal;Urbano;35;33;40;1
50;562100350126562;Estatal;Urbano;20;19;30;1
50;290850017506302;Estatal;Urbano;80;79;89;1
50;299520018006482;Privado;Urbano;60;59;63;1
50;369600022007923;Privado;Urbano;33;33;35;1
50;387320023008283;Estatal;Urbano;40;36;42;1
50;915960051018369;Privado;Urbano;30;30;31;1
50;258720014005322;Privado;Rural;43;40;43;1
50;655520034012926;Estatal;Urbano;31;31;36;1
50;676200035013306;Privado;Urbano;7;7;7;1
50;151700205082015;Privado;Urbano;15;12;17;1
50;562100385154056;Estatal;Urbano;13;13;14;1
50;577200390156057;Estatal;Urbano;0;0;57;0
50;756500445178075;Privado;Urbano;51;49;53;1
50;774000450180077;Privado;Urbano;14;13;15;1
50;864500475190086;Privado;Urbano;26;26;34;1
50;120960036015121;Privado;Urbano;12;12;12;1
50;143370040517011;Estatal;Rural;3;3;3;1
50;145960041017221;Estatal;Urbano;26;26;27;1
50;181450047519951;Estatal;Rural;10;9;10;1
50;184320048020161;Estatal;Rural;2;2;3;1
50;602100135059460;Privado;Urbano;18;18;19;1
50;999600210092499;Privado;Urbano;9;9;10;1
50;125970025511221;Estatal;Urbano;20;20;27;1
50;128960026011441;Estatal;Urbano;16;16;16;1
50;166400032014081;Privado;Urbano;14;14;28;1
50;217250039517382;Estatal;Rural;108;101;122;1
50;220800040017602;Estatal;Urbano;62;54;65;1
50;224370040517822;Estatal;Urbano;57;29;60;1
50;261170045520022;Privado;Urbano;21;21;27;1
50;264960046020242;Privado;Urbano;19;19;28;1
50;276450047520902;Privado;Urbano;45;45;49;1
50;280320048021122;Privado;Urbano;15;15;18;1
50;434000700322434;Estatal;Urbano;55;54;58;1
50;184970026512191;Estatal;Rural;45;44;53;1
50;189000027012421;Estatal;Urbano;51;51;55;1
50;193050027512651;Estatal;Urbano;41;40;62;1
50;213600030013802;Privado;Urbano;21;21;23;1
50;323850042519553;Privado;Urbano;16;14;16;1
50;410970051523694;Privado;Urbano;31;31;31;1
50;164920019009121;Estatal;Urbano;58;55;63;1
50;342370036517523;Privado;Urbano;17;17;17;1
50;347800037017763;Privado;Urbano;65;65;70;1
50;443170045521844;Privado;Urbano;26;20;26;1
50;441210038519254;Estatal;Rural;4;3;4;1
50;361200300156361;Privado;Urbano;16;14;16;1
50;544500450234544;Privado;Rural;28;28;32;1
50;606000500260606;Privado;Urbano;17;15;19;1
50;667700550286667;Privado;Urbano;8;6;9;1
50;128520090048612;Privado;Urbano;8;8;8;1
50;453600030016204;Estatal;Urbano;21;20;26;1
50;469960031016744;Privado;Urbano;19;19;21;1
50;138210085047613;Privado;Urbano;30;30;31;1
50;440960026014564;Privado;Rural;4;3;4;1
50;691250039522126;Privado;Urbano;21;21;22;1
50;120030540012003;Estatal;Urbano;0;0;52;0
50;320040720032004;Estatal;Urbano;0;0;74;0
54;500270000500270;Estatal;Urbano;45;43;47;1
54;120032400012003;Estatal;Rural;10;9;13;1
54;210037800021003;Estatal;Rural;17;16;17;1
54;320043200032004;Estatal;Rural;22;21;26;1
54;320843200032084;Estatal;Rural;1;1;1;1
54;321643200032164;Estatal;Rural;1;1;1;1
54;322443200032244;Estatal;Rural;2;0;2;0
54;323243200032324;Estatal;Rural;2;0;5;0
54;450048600045004;Estatal;Rural;3;3;3;1
54;600054000060005;Estatal;Urbano;2;2;2;1
54;960064800096006;Estatal;Urbano;15;15;19;1
54;140007560001400;Estatal;Rural;15;15;16;1
54;165008100001650;Estatal;Urbano;32;32;36;1
54;192008640001920;Privado;Urbano;42;42;44;1
54;221009180002210;Estatal;Urbano;52;51;61;1
54;320001080000320;Estatal;Urbano;38;38;40;1
54;357001134000357;Estatal;Urbano;23;23;24;1
54;396001188000396;Estatal;Rural;2;2;2;1
54;437001242000437;Estatal;Urbano;46;46;48;1
54;480001296000480;Estatal;Urbano;59;59;62;1
54;525001350000525;Estatal;Urbano;24;24;25;1
54;672001512000672;Estatal;Urbano;27;27;30;1
54;780001620000780;Estatal;Rural;3;3;3;1
54;837001674000837;Estatal;Rural;4;4;5;1
54;896001728000896;Estatal;Urbano;20;20;22;1
54;957001782000957;Estatal;Rural;13;0;13;0
54;957331782000957;Estatal;Urbano;5;5;6;1
54;102000183600010;Estatal;Urbano;9;9;11;1
54;108500189000010;Estatal;Rural;9;8;11;1
54;108535189000010;Estatal;Urbano;6;6;6;1
54;115200194400011;Estatal;Rural;1;1;1;1
54;122100199800012;Estatal;Rural;0;0;1;0
54;129200205200012;Estatal;Rural;5;5;6;1
54;136500210600013;Estatal;Rural;0;0;1;0
54;167700232200016;Estatal;Rural;56;56;56;1
54;176000237600017;Estatal;Rural;14;13;14;1
54;184500243000018;Estatal;Rural;12;12;13;1
54;193200248400019;Privado;Urbano;44;43;46;1
54;211200259200021;Estatal;Urbano;16;16;25;1
54;211248259200021;Estatal;Rural;2;2;3;1
54;211344259200021;Estatal;Rural;2;2;2;1
54;220500264600022;Estatal;Rural;9;9;10;1
54;239700275400023;Estatal;Rural;14;14;14;1
54;249600280800024;Estatal;Rural;6;6;10;1
54;259700286200025;Estatal;Rural;12;12;12;1
54;259753286200025;Estatal;Rural;3;3;3;1
54;270000291600027;Estatal;Rural;6;6;6;1
54;280500297000028;Estatal;Urbano;8;8;8;1
54;291200302400029;Estatal;Urbano;14;14;16;1
54;313200313200031;Estatal;Rural;2;2;3;1
54;336000324000033;Estatal;Rural;10;9;11;1
54;347700329400034;Estatal;Urbano;66;65;70;1
54;409200356400040;Privado;Urbano;23;23;25;1
54;422100361800042;Estatal;Urbano;48;48;56;1
54;448500372600044;Estatal;Urbano;5;5;6;1
54;448569372600044;Estatal;Rural;0;0;1;0
54;448638372600044;Estatal;Rural;2;2;2;1
54;462000378000046;Privado;Urbano;18;18;18;1
54;475700383400047;Estatal;Urbano;8;8;10;1
54;518000399600051;Privado;Urbano;63;63;64;1
54;562100415800056;Estatal;Rural;3;3;5;1
54;577200421200057;Estatal;Rural;12;12;12;1
54;577356421200057;Estatal;Urbano;7;7;7;1
54;592500426600059;Estatal;Urbano;17;15;22;1
54;608000432000060;Estatal;Rural;5;5;6;1
54;623700437400062;Estatal;Urbano;31;31;41;1
54;639600442800063;Privado;Urbano;43;43;43;1
54;655700448200065;Estatal;Urbano;33;32;35;1
54;672000453600067;Estatal;Rural;76;76;77;1
54;688500459000068;Estatal;Urbano;41;41;43;1
54;756500480600075;Estatal;Urbano;24;10;34;1
54;774000486000077;Estatal;Urbano;45;45;47;1
54;791700491400079;Estatal;Rural;3;3;3;1
54;809600496800080;Estatal;Rural;10;10;10;1
54;827700502200082;Estatal;Rural;4;0;5;0
54;827793502200082;Estatal;Rural;1;1;1;1
54;827886502200082;Estatal;Rural;5;5;5;1
54;846000507600084;Estatal;Rural;9;9;10;1
54;846094507600084;Estatal;Rural;1;1;1;1
54;883200518400088;Estatal;Rural;6;3;6;1
54;902100523800090;Estatal;Urbano;5;5;8;1
54;921200529200092;Estatal;Urbano;6;6;6;1
54;960000540000096;Estatal;Urbano;11;10;11;1
54;999600550800099;Estatal;Urbano;39;39;43;1
54;101970055620001;Estatal;Rural;8;8;8;1
54;400002160044000;Estatal;Rural;10;10;10;1
54;505002700055050;Estatal;Urbano;9;9;9;1
54;505052700055050;Estatal;Urbano;2;2;2;1
54;612003240066120;Estatal;Urbano;6;6;6;1
54;721003780077210;Estatal;Urbano;2;2;2;1
54;832004320088320;Estatal;Rural;4;3;4;1
54;945004860099450;Estatal;Rural;1;1;3;1
54;106000540010106;Estatal;Rural;8;2;10;1
54;106010540010106;Estatal;Rural;2;2;2;1
54;117700594011117;Estatal;Rural;3;3;3;1
54;154000756014154;Estatal;Rural;5;5;5;1
54;205200972018205;Estatal;Rural;5;5;6;1
54;205218972018205;Estatal;Rural;4;4;4;1
54;218500102601921;Estatal;Urbano;21;21;24;1
54;218519102601921;Estatal;Urbano;5;5;6;1
54;232000108002023;Estatal;Urbano;3;3;3;1
54;232020108002023;Estatal;Rural;0;0;1;0
54;245700113402124;Estatal;Rural;2;2;8;1
54;245721113402124;Estatal;Rural;2;2;4;1
54;259600118802225;Estatal;Urbano;5;5;5;1
54;273700124202327;Estatal;Rural;5;5;5;1
54;288000129602428;Privado;Urbano;17;16;18;1
54;332100145802733;Estatal;Urbano;9;9;9;1
54;347200151202834;Estatal;Urbano;53;47;56;1
54;362500156602936;Estatal;Urbano;85;83;90;1
54;378000162003037;Estatal;Urbano;32;32;35;1
54;409600172803240;Estatal;Urbano;24;24;24;1
54;425700178203342;Estatal;Urbano;5;5;5;1
54;442000183603444;Estatal;Urbano;10;10;11;1
54;509200205203850;Estatal;Urbano;30;30;30;1
54;526500210603952;Estatal;Urbano;20;20;26;1
54;544000216004054;Estatal;Rural;12;12;13;1
54;616000237604461;Privado;Urbano;15;15;15;1
54;710500264604971;Estatal;Urbano;25;24;29;1
54;730000270005073;Estatal;Urbano;58;58;83;1
54;789700286205378;Estatal;Urbano;8;8;11;1
54;810000291605481;Estatal;Urbano;20;20;22;1
54;830500297005583;Estatal;Urbano;4;4;4;1
54;851200302405685;Estatal;Urbano;0;0;1;0
54;872100307805787;Estatal;Rural;6;6;6;1
54;893200313205889;Estatal;Rural;9;8;9;1
54;914500318605991;Estatal;Rural;17;17;17;1
54;936000324006093;Estatal;Rural;3;3;3;1
54;957700329406195;Privado;Rural;8;8;8;1
54;979600334806297;Estatal;Urbano;27;27;33;1
54;100170034020631;Estatal;Urbano;2;2;2;1
54;102400034560641;Estatal;Rural;6;6;8;1
54;104650035100651;Estatal;Rural;13;13;13;1
54;106920035640661;Estatal;Rural;6;6;7;1
54;109210036180671;Estatal;Rural;5;5;6;1
54;109216736180671;Estatal;Rural;6;6;6;1
54;111520036720681;Estatal;Rural;17;16;17;1
54;113850037260691;Estatal;Rural;7;7;7;1
54;116200037800701;Estatal;Urbano;31;30;35;1
54;116207037800701;Estatal;Urbano;2;2;2;1
54;120960038880721;Estatal;Urbano;44;43;46;1
54;123370039420731;Estatal;Urbano;7;7;9;1
54;125800039960741;Estatal;Rural;6;6;9;1
54;125807439960741;Estatal;Rural;5;5;5;1
54;128250040500751;Estatal;Rural;8;8;8;1
54;128257540500751;Estatal;Rural;6;6;9;1
54;130720041040761;Estatal;Rural;2;2;2;1
54;133210041580771;Estatal;Rural;2;2;2;1
54;135720042120781;Estatal;Rural;4;4;4;1
54;140800043200801;Estatal;Rural;9;9;9;1
54;143370043740811;Estatal;Rural;2;2;2;1
54;148570044820831;Estatal;Rural;19;19;20;1
54;151200045360841;Estatal;Rural;12;11;16;1
54;151208445360841;Estatal;Urbano;2;0;2;0
54;153850045900851;Estatal;Rural;4;4;5;1
54;156520046440861;Estatal;Rural;6;6;7;1
54;156528646440861;Estatal;Rural;3;3;4;1
54;159210046980871;Estatal;Rural;14;14;14;1
54;159218746980871;Estatal;Rural;1;1;2;1
54;164650048060891;Estatal;Rural;3;3;3;1
54;164658948060891;Estatal;Urbano;3;3;3;1
54;167400048600901;Estatal;Rural;18;18;21;1
54;170170049140911;Estatal;Rural;4;4;5;1
54;172960049680921;Estatal;Rural;1;1;1;1
54;175770050220931;Estatal;Rural;15;13;17;1
54;178600050760941;Estatal;Rural;2;2;3;1
54;178609450760941;Estatal;Rural;2;2;2;1
54;181450051300951;Estatal;Rural;3;3;3;1
54;193050053460991;Estatal;Rural;1;1;1;1
54;193059953460991;Estatal;Urbano;1;1;2;1
54;198970054541011;Estatal;Urbano;7;7;7;1
54;201960055081022;Estatal;Rural;8;8;9;1
54;204970055621032;Estatal;Rural;1;1;1;1
54;100505270010100;Estatal;Urbano;1;1;1;1
54;100510270010100;Estatal;Rural;1;1;2;1
54;100515270010100;Estatal;Rural;2;2;2;1
54;121200324012121;Estatal;Urbano;4;4;5;1
54;121206324012121;Estatal;Rural;5;4;9;1
54;163200432016163;Privado;Urbano;21;18;22;1
54;184500486018184;Privado;Urbano;24;24;24;1
54;206000540020206;Estatal;Urbano;7;7;7;1
54;206010540020206;Estatal;Urbano;4;4;6;1
54;206020540020206;Estatal;Urbano;5;5;8;1
54;227700594022227;Estatal;Urbano;3;3;3;1
54;249600648024249;Privado;Urbano;97;97;103;1
54;294000756028294;Estatal;Rural;3;3;3;1
54;316500810030316;Estatal;Rural;53;52;55;1
54;339200864032339;Estatal;Urbano;9;9;9;1
54;362100918034362;Estatal;Urbano;11;11;11;1
54;385200972036385;Estatal;Rural;12;12;14;1
54;528000129604852;Estatal;Urbano;4;4;4;1
54;528024129604852;Estatal;Urbano;0;0;1;0
54;528048129604852;Estatal;Urbano;7;7;7;1
54;552500135005055;Estatal;Rural;7;7;7;1
54;627200151205662;Estatal;Urbano;13;13;15;1
54;678000162006067;Estatal;Rural;3;3;3;1
54;703700167406270;Estatal;Rural;9;9;11;1
54;755700178206675;Estatal;Rural;6;6;6;1
54;755733178206675;Estatal;Rural;5;5;5;1
54;808500189007080;Estatal;Rural;4;4;4;1
54;835200194407283;Estatal;Urbano;20;20;20;1
54;862100199807486;Estatal;Urbano;4;4;5;1
54;971700221408297;Estatal;Urbano;66;66;72;1
54;999600226808499;Estatal;Urbano;49;46;55;1
54;102770023220861;Privado;Urbano;47;47;48;1
54;105600023760881;Estatal;Urbano;48;45;52;1
54;111320024840921;Estatal;Rural;5;5;5;1
54;111329224840921;Estatal;Urbano;0;0;6;0
54;111333824840921;Estatal;Urbano;1;1;1;1
54;114210025380941;Estatal;Urbano;17;17;17;1
54;117120025920961;Estatal;Urbano;2;2;2;1
54;120050026460981;Estatal;Urbano;45;45;48;1
54;131970028621061;Estatal;Rural;12;12;14;1
54;135000029161081;Estatal;Rural;3;3;3;1
54;141120030241121;Estatal;Rural;8;8;8;1
54;144210030781141;Estatal;Rural;2;2;2;1
54;144215730781141;Estatal;Rural;3;3;3;1
54;147320031321161;Estatal;Rural;16;16;22;1
54;150450031861181;Estatal;Rural;5;0;5;0
54;153600032401201;Estatal;Rural;15;14;15;1
54;153606032401201;Estatal;Rural;3;3;3;1
54;156770032941221;Estatal;Rural;21;21;21;1
54;159960033481241;Estatal;Rural;10;10;11;1
54;163170034021261;Privado;Urbano;14;14;14;1
54;169650035101301;Estatal;Urbano;27;27;28;1
54;172920035641321;Estatal;Rural;1;0;2;0
54;176210036181341;Estatal;Urbano;6;6;7;1
54;179520036721361;Estatal;Urbano;8;8;8;1
54;182850037261381;Estatal;Urbano;2;2;2;1
54;186200037801401;Estatal;Rural;3;3;3;1
54;192960038881441;Estatal;Urbano;3;3;3;1
54;203250040501502;Estatal;Urbano;14;14;14;1
54;217250042661582;Estatal;Rural;22;21;23;1
54;224370043741622;Estatal;Rural;44;44;48;1
54;231570044821662;Privado;Rural;18;18;19;1
54;235200045361682;Estatal;Urbano;5;5;5;1
54;238850045901702;Estatal;Urbano;31;31;31;1
54;242520046441722;Estatal;Rural;5;5;8;1
54;249920047521762;Estatal;Urbano;105;92;108;1
54;253650048061782;Estatal;Urbano;17;17;25;1
